Image,Bead,X_measured_FWHM,Y_measured_FWHM,Z_measured_FWHM,X_theoretical_FWHM,Y_theoretical_FWHM,Z_theoretical_FWHM,X_ratio,Y_ratio,Z_ratio,X_fit,Y_fit,Z_fit,Lateral_Asymmetry,X_coordinate,Y_coordinate,X_validity,Y_validity,Z_validity
Image6,bead0,0.271,0.278,0.677,0.213,0.213,0.802,1.27,1.31,0.84,0.9929985814354456,0.9851888033737122,0.9832261505129775,0.97,1040,880,valid,valid,valid
Image6,bead1,0.291,0.285,0.69,0.213,0.213,0.802,1.36,1.34,0.86,0.9975421421860619,0.9976990047365991,0.9849606859602217,0.98,605,879,valid,valid,valid
Image6,bead2,0.299,0.277,0.676,0.213,0.213,0.802,1.4,1.3,0.84,0.9987773763452065,0.997476063676155,0.9831820087645281,0.93,1105,880,outlier (above upper fence of 0.292µm),valid,valid
Image6,bead3,0.28,0.274,0.655,0.213,0.213,0.802,1.31,1.29,0.82,0.996427661217731,0.9958393391784158,0.9839648566185474,0.98,833,445,valid,valid,valid
Image6,bead4,0.269,0.27,0.658,0.213,0.213,0.802,1.26,1.26,0.82,0.9966026898184376,0.9969295295480068,0.9807876259899323,1.0,892,1020,valid,valid,valid
Image6,bead5,0.273,0.27,0.684,0.213,0.213,0.802,1.28,1.27,0.85,0.995080767178725,0.9977866783486122,0.9804540709420334,0.99,763,520,valid,valid,valid
Image6,bead6,0.262,0.265,0.665,0.213,0.213,0.802,1.23,1.24,0.83,0.9973956203346113,0.9930078215719339,0.9814934258571525,0.99,1030,393,valid,valid,valid
Image6,bead7,0.262,0.267,0.649,0.213,0.213,0.802,1.23,1.25,0.81,0.996481389841299,0.9970402198467058,0.9788340552258821,0.98,598,358,valid,valid,valid
Image6,bead8,0.259,0.275,0.67,0.213,0.213,0.802,1.22,1.29,0.84,0.9941660485451991,0.9926097597070022,0.9825161920481177,0.94,604,559,valid,valid,valid
Image6,bead9,0.272,0.262,0.661,0.213,0.213,0.802,1.28,1.23,0.82,0.9934837291467348,0.9953613634082314,0.9817553021193861,0.96,243,545,valid,valid,valid
Image6,bead10,0.262,0.275,0.638,0.213,0.213,0.802,1.23,1.29,0.8,0.9937006905904483,0.9944014327836656,0.9790554302593779,0.95,368,488,valid,valid,valid
Image6,bead11,0.276,0.266,0.653,0.213,0.213,0.802,1.3,1.25,0.81,0.9962807062746459,0.9955372741590093,0.9812309654955742,0.96,356,818,valid,valid,valid
Image6,bead12,0.28,0.28,0.649,0.213,0.213,0.802,1.31,1.31,0.81,0.9949602180236004,0.9977143319560919,0.9839919422912896,1.0,918,44,valid,valid,valid
Image6,bead13,0.278,0.264,0.658,0.213,0.213,0.802,1.3,1.24,0.82,0.9933996790286317,0.9966481511980584,0.9785752007640548,0.95,395,982,valid,valid,valid
Image6,bead14,0.278,0.283,0.692,0.213,0.213,0.802,1.3,1.33,0.86,0.9968220978361862,0.9962268644686242,0.9867823784656863,0.98,121,1197,valid,valid,valid
Image6,bead15,0.272,0.266,0.638,0.213,0.213,0.802,1.28,1.25,0.8,0.9941692848749285,0.9958900019252149,0.9791011774496436,0.98,653,624,valid,valid,valid
Image6,bead16,0.267,0.27,0.638,0.213,0.213,0.802,1.25,1.27,0.8,0.9971408923009766,0.9900626163088014,0.977296483978403,0.99,1052,959,valid,valid,valid
Image6,bead17,0.266,0.255,0.668,0.213,0.213,0.802,1.25,1.2,0.83,0.9934974328212299,0.9984007077728088,0.9835741973832396,0.96,404,55,valid,valid,valid
Image6,bead18,0.266,0.262,0.724,0.213,0.213,0.802,1.25,1.23,0.9,0.9958994040466453,0.9965190041452383,0.9759090690505688,0.98,511,505,valid,valid,valid
Image6,bead19,0.253,0.252,0.612,0.213,0.213,0.802,1.19,1.18,0.76,0.9948502974035307,0.9933487201121408,0.9743187455977635,0.99,830,1052,valid,valid,valid
Image6,bead20,0.27,0.269,0.666,0.213,0.213,0.802,1.27,1.26,0.83,0.9955085428897428,0.9954242479545568,0.9861265711521425,0.99,708,1223,valid,valid,valid
Image6,bead21,0.264,0.273,0.658,0.213,0.213,0.802,1.24,1.28,0.82,0.9931407255347983,0.9950055450570122,0.9814130770454327,0.97,248,633,valid,valid,valid
Image6,bead22,0.252,0.261,0.669,0.213,0.213,0.802,1.18,1.23,0.83,0.9969813864164461,0.9966722840351107,0.9830562964496061,0.97,603,268,valid,valid,valid
Image6,bead23,0.251,0.27,0.663,0.213,0.213,0.802,1.18,1.26,0.83,0.9944947666036812,0.9914803938768889,0.9821215410604354,0.93,603,1213,valid,valid,valid
Image6,bead24,0.266,0.272,0.689,0.213,0.213,0.802,1.25,1.28,0.86,0.9876357221033428,0.9936138688703255,0.9695000783401307,0.98,814,851,valid,valid,valid
Image6,bead25,0.249,0.258,0.664,0.213,0.213,0.802,1.17,1.21,0.83,0.9965045067792972,0.9910993359017309,0.9766393921890808,0.96,479,444,valid,valid,valid
Image6,bead26,0.267,0.255,0.627,0.213,0.213,0.802,1.25,1.2,0.78,0.9851055945086465,0.9942843642901825,0.980243373631583,0.96,289,320,valid,valid,valid
Image6,bead27,0.265,0.252,0.675,0.213,0.213,0.802,1.24,1.18,0.84,0.9923163188634049,0.9893379917863347,0.9796025396514312,0.95,1164,175,valid,valid,valid
Image6,bead28,0.254,0.263,0.624,0.213,0.213,0.802,1.19,1.23,0.78,0.997928897638063,0.9890210029795687,0.9798028927375755,0.96,241,486,valid,valid,valid
Image6,bead29,0.261,0.247,0.652,0.213,0.213,0.802,1.22,1.16,0.81,0.9947652699109956,0.9967920048083906,0.9853602566545042,0.95,58,419,valid,valid,valid
Image6,bead30,0.26,0.219,0.684,0.213,0.213,0.802,1.22,1.03,0.85,0.9833220025499222,0.9627874995936322,0.9694938147441632,0.84,59,61,valid,outlier (below lower fence of 0.238µm),valid
Image6,bead31,0.224,0.273,0.658,0.213,0.213,0.802,1.05,1.28,0.82,0.9851470551517535,0.9822841970499566,0.9744735031707153,0.82,164,353,outlier (below lower fence of 0.24µm),valid,valid
Image6,bead32,0.274,0.251,0.611,0.213,0.213,0.802,1.29,1.18,0.76,0.9803458575590998,0.9941555567120894,0.9687773439191543,0.92,755,30,valid,valid,valid
Image4,bead0,0.271,0.268,0.659,0.213,0.213,0.802,1.27,1.26,0.82,0.9974841719541194,0.9972447471176347,0.9798619706296876,0.99,666,369,valid,valid,valid
Image4,bead1,0.273,0.292,0.671,0.213,0.213,0.802,1.28,1.37,0.84,0.9978300478561557,0.9988542413630224,0.9817869302923181,0.93,897,161,valid,valid,valid
Image4,bead2,0.289,0.266,0.666,0.213,0.213,0.802,1.36,1.25,0.83,0.994700485242725,0.9910299301173112,0.9736399795167272,0.92,781,593,valid,valid,valid
Image4,bead3,0.271,0.276,0.684,0.213,0.213,0.802,1.27,1.29,0.85,0.9942664968872879,0.996786826390296,0.9804018676821789,0.98,386,538,valid,valid,valid
Image4,bead4,0.276,0.268,0.657,0.213,0.213,0.802,1.3,1.26,0.82,0.9968102496007328,0.9973063067959562,0.9805864661179857,0.97,480,536,valid,valid,valid
Image4,bead5,0.262,0.262,0.636,0.213,0.213,0.802,1.23,1.23,0.79,0.9950347103841215,0.9972579101995741,0.9792215074370378,1.0,849,703,valid,valid,valid
Image4,bead6,0.264,0.264,0.653,0.213,0.213,0.802,1.24,1.24,0.81,0.9971501984491742,0.9956739832400341,0.9776012966451866,1.0,425,688,valid,valid,valid
Image4,bead7,0.252,0.269,0.667,0.213,0.213,0.802,1.18,1.26,0.83,0.9952977880150313,0.994347650861654,0.9788118254908593,0.94,326,932,valid,valid,valid
Image4,bead8,0.271,0.256,0.646,0.213,0.213,0.802,1.27,1.2,0.81,0.9957487331536545,0.9966755351574195,0.9769861925357274,0.94,631,715,valid,valid,valid
Image4,bead9,0.26,0.276,0.661,0.213,0.213,0.802,1.22,1.29,0.82,0.9953651560658096,0.9836107400188342,0.9788259194410232,0.94,668,929,valid,valid,valid
Image4,bead10,0.258,0.263,0.66,0.213,0.213,0.802,1.21,1.23,0.82,0.9969940209154804,0.9954218072590153,0.9803738149662915,0.98,1057,913,valid,valid,valid
Image4,bead11,0.267,0.249,0.693,0.213,0.213,0.802,1.25,1.17,0.86,0.9921090154106792,0.9914782212730939,0.9765379392608109,0.93,295,780,valid,valid,valid
Image4,bead12,0.253,0.276,0.656,0.213,0.213,0.802,1.19,1.3,0.82,0.9863154542410634,0.9878385521877258,0.9696522128754997,0.92,728,465,valid,valid,valid
Image4,bead13,0.267,0.276,0.681,0.213,0.213,0.802,1.25,1.3,0.85,0.9877795218962204,0.9886447093929617,0.9762020116890449,0.97,250,347,valid,valid,valid
Image4,bead14,0.25,0.261,0.596,0.213,0.213,0.802,1.17,1.22,0.74,0.995002934189799,0.9939086134502938,0.977602278266582,0.96,448,109,valid,valid,outlier (below lower fence of 0.597µm)
Image4,bead15,0.278,0.248,0.693,0.213,0.213,0.802,1.31,1.17,0.86,0.9878959706751409,0.9937058084434599,0.9712149477693478,0.89,465,1093,valid,valid,valid
Image4,bead16,0.244,0.261,0.652,0.213,0.213,0.802,1.14,1.22,0.81,0.9929441189542821,0.9864732590705293,0.96451274401394,0.94,328,115,valid,valid,valid
Image5,bead0,0.265,0.311,0.671,0.213,0.213,0.802,1.24,1.46,0.84,0.997606399312338,0.996863504712538,0.9821106282241098,0.85,658,144,valid,outlier (above upper fence of 0.293µm),valid
Image5,bead1,0.305,0.272,0.705,0.213,0.213,0.802,1.43,1.27,0.88,0.995641763308648,0.9930441305007698,0.9770718089888636,0.89,209,441,outlier (above upper fence of 0.292µm),valid,valid
Image5,bead2,0.404,0.264,0.704,0.213,0.213,0.802,1.89,1.24,0.88,0.9960538081582493,0.9933589388871047,0.9753075681785822,0.65,1234,301,outlier (above upper fence of 0.292µm),valid,valid
Image5,bead3,0.271,0.283,0.673,0.213,0.213,0.802,1.27,1.33,0.84,0.9969233452992828,0.9940682676119882,0.982250031500641,0.96,562,1071,valid,valid,valid
Image5,bead4,0.268,0.265,0.649,0.213,0.213,0.802,1.26,1.24,0.81,0.997453623026251,0.9928329518513557,0.9816461262406486,0.99,973,239,valid,valid,valid
Image5,bead5,0.26,0.264,0.684,0.213,0.213,0.802,1.22,1.24,0.85,0.998925817248774,0.9958825818016408,0.9773530792086413,0.98,852,352,valid,valid,valid
Image5,bead6,0.276,0.271,0.647,0.213,0.213,0.802,1.29,1.27,0.81,0.9979763006880622,0.9969470220761644,0.9833535181132601,0.98,1068,647,valid,valid,valid
Image5,bead7,0.259,0.265,0.655,0.213,0.213,0.802,1.21,1.24,0.82,0.9963808113480823,0.9936904502642632,0.9813396237679858,0.98,832,1017,valid,valid,valid
Image5,bead8,0.27,0.256,0.654,0.213,0.213,0.802,1.26,1.2,0.82,0.9937827129805755,0.9957169853986517,0.980932298797035,0.95,358,278,valid,valid,valid
Image5,bead9,0.277,0.418,0.751,0.213,0.213,0.802,1.3,1.96,0.94,0.9960185138702697,0.932570505614377,0.9747580866462402,0.66,376,681,valid,R2 below R2 Threshold,outlier (above upper fence of 0.736µm)
Image5,bead10,0.275,0.268,0.686,0.213,0.213,0.802,1.29,1.26,0.86,0.9973754560733913,0.9973076934692808,0.9852128903281075,0.97,1245,205,valid,valid,valid
Image5,bead11,0.26,0.274,0.675,0.213,0.213,0.802,1.22,1.29,0.84,0.9955373272611824,0.9929715175523939,0.9794454255868893,0.95,277,1126,valid,valid,valid
Image5,bead12,0.261,0.276,0.68,0.213,0.213,0.802,1.22,1.3,0.85,0.9935835524800215,0.9960623445267249,0.9788807637416667,0.94,1155,392,valid,valid,valid
Image5,bead13,0.268,0.249,0.684,0.213,0.213,0.802,1.26,1.17,0.85,0.9927639503044565,0.992428889280364,0.9784706405221851,0.93,1028,872,valid,valid,valid
Image5,bead14,0.259,0.272,0.684,0.213,0.213,0.802,1.22,1.28,0.85,0.9976522748123888,0.9963228099290344,0.980391039907768,0.95,645,813,valid,valid,valid
Image5,bead15,0.252,0.259,0.649,0.213,0.213,0.802,1.18,1.22,0.81,0.9973335409003719,0.9951718394275297,0.9816261428169452,0.97,957,1120,valid,valid,valid
Image5,bead16,0.268,0.258,0.699,0.213,0.213,0.802,1.26,1.21,0.87,0.9920578803540288,0.995641715485527,0.9788116263568406,0.96,1254,955,valid,valid,valid
Image5,bead17,0.252,0.257,0.649,0.213,0.213,0.802,1.18,1.21,0.81,0.9903869807652371,0.9924863152325576,0.9722343061359804,0.98,732,1016,valid,valid,valid
Image5,bead18,0.257,0.272,0.648,0.213,0.213,0.802,1.21,1.28,0.81,0.9938850206379988,0.9942718866427599,0.9764849443058753,0.94,839,236,valid,valid,valid
Image5,bead19,0.261,0.249,0.658,0.213,0.213,0.802,1.22,1.17,0.82,0.994677017666834,0.9932552526902032,0.9719749692215051,0.95,255,983,valid,valid,valid
Image5,bead20,0.27,0.274,0.663,0.213,0.213,0.802,1.27,1.28,0.83,0.9914934113910201,0.9919540783695001,0.9784747816421153,0.99,952,682,valid,valid,valid
Image5,bead21,0.26,0.252,0.672,0.213,0.213,0.802,1.22,1.18,0.84,0.9903761704168119,0.9922601737957107,0.9692206571711014,0.97,1117,295,valid,valid,valid
Image5,bead22,0.26,0.267,0.673,0.213,0.213,0.802,1.22,1.25,0.84,0.9913550044479532,0.9880311286171103,0.9767255400980305,0.98,254,903,valid,valid,valid
Image5,bead23,0.265,0.255,0.668,0.213,0.213,0.802,1.24,1.2,0.83,0.9961097197418554,0.9933023493243238,0.9784085050734163,0.96,94,886,valid,valid,valid
Image5,bead24,0.264,0.272,0.64,0.213,0.213,0.802,1.24,1.28,0.8,0.9961684455049116,0.9930540490602479,0.9833643263125664,0.97,899,226,valid,valid,valid
Image5,bead25,0.264,0.24,0.635,0.213,0.213,0.802,1.24,1.13,0.79,0.9918620653971595,0.9906170956187615,0.9720636677337909,0.91,755,341,valid,valid,valid
Image5,bead26,0.269,0.276,0.656,0.213,0.213,0.802,1.26,1.3,0.82,0.9972658624923687,0.9906412819320376,0.9759851382624707,0.97,348,1104,valid,valid,valid
Image5,bead27,0.271,0.263,0.622,0.213,0.213,0.802,1.27,1.23,0.78,0.9922894630184322,0.987963207941931,0.9815032280486318,0.97,36,554,valid,valid,valid
Image5,bead28,0.267,0.24,0.618,0.213,0.213,0.802,1.25,1.13,0.77,0.9915187484059279,0.9916373437023551,0.9688375099273708,0.9,332,132,valid,valid,valid
Image5,bead29,0.257,0.259,0.64,0.213,0.213,0.802,1.21,1.22,0.8,0.9911632297521693,0.9914936910901461,0.9732001348631267,0.99,628,57,valid,valid,valid
Image1,bead0,0.275,0.313,0.716,0.213,0.213,0.802,1.29,1.47,0.89,0.9956630088022962,0.998205249084059,0.9828297429922345,0.88,670,694,valid,outlier (above upper fence of 0.293µm),valid
Image1,bead1,0.278,0.274,0.69,0.213,0.213,0.802,1.3,1.28,0.86,0.996241481312936,0.9944159638481549,0.9863807360730138,0.98,514,1248,valid,valid,valid
Image1,bead2,0.269,0.272,0.693,0.213,0.213,0.802,1.26,1.27,0.86,0.9979215809822937,0.9977315843832174,0.9906256070767283,0.99,125,636,valid,valid,valid
Image1,bead3,0.259,0.261,0.692,0.213,0.213,0.802,1.22,1.23,0.86,0.9963837073513336,0.9962380320822758,0.9866110920040176,0.99,575,1180,valid,valid,valid
Image1,bead4,0.282,0.282,0.688,0.213,0.213,0.802,1.32,1.32,0.86,0.9946659913172585,0.9950283778262871,0.985345304409449,1.0,332,1102,valid,valid,valid
Image1,bead5,0.267,0.271,0.715,0.213,0.213,0.802,1.25,1.27,0.89,0.9980670661023425,0.9965637107696719,0.9894220832208283,0.99,157,1179,valid,valid,valid
Image1,bead6,0.285,0.275,0.706,0.213,0.213,0.802,1.34,1.29,0.88,0.9959435600195945,0.9948179368630258,0.9847480765864781,0.97,890,923,valid,valid,valid
Image1,bead7,0.249,0.256,0.694,0.213,0.213,0.802,1.17,1.2,0.87,0.9950336195640024,0.9965773789688073,0.9867250687362242,0.97,580,208,valid,valid,valid
Image1,bead8,0.275,0.268,0.707,0.213,0.213,0.802,1.29,1.26,0.88,0.9966172872566306,0.9947086913120495,0.9804315498024019,0.98,1259,819,valid,valid,valid
Image1,bead9,0.26,0.264,0.657,0.213,0.213,0.802,1.22,1.24,0.82,0.9967156052025027,0.9968024374450034,0.98782138716567,0.99,195,742,valid,valid,valid
Image1,bead10,0.281,0.258,0.681,0.213,0.213,0.802,1.32,1.21,0.85,0.9963353239767692,0.995783919174801,0.987303563867912,0.92,1222,137,valid,valid,valid
Image1,bead11,0.251,0.267,0.686,0.213,0.213,0.802,1.18,1.25,0.86,0.9968713154145232,0.9982399378709856,0.9857973423814861,0.94,354,377,valid,valid,valid
Image1,bead12,0.264,0.266,0.687,0.213,0.213,0.802,1.24,1.25,0.86,0.9909550244872891,0.9882946656075406,0.9852235612989731,0.99,977,35,valid,valid,valid
Image1,bead13,0.258,0.269,0.708,0.213,0.213,0.802,1.21,1.26,0.88,0.9971774949691705,0.9964393615420291,0.9810896315969798,0.96,1130,452,valid,valid,valid
Image1,bead14,0.26,0.255,0.712,0.213,0.213,0.802,1.22,1.2,0.89,0.9904128952231864,0.9946282640648566,0.9837296346299741,0.98,623,1038,valid,valid,valid
Image1,bead15,0.255,0.272,0.681,0.213,0.213,0.802,1.2,1.28,0.85,0.9947689200133554,0.9887947162387877,0.9854735404440642,0.94,344,187,valid,valid,valid
Image1,bead16,0.27,0.257,0.686,0.213,0.213,0.802,1.27,1.21,0.86,0.9894743367319973,0.9962919386012952,0.9829167135810415,0.95,425,431,valid,valid,valid
Image1,bead17,0.256,0.256,0.686,0.213,0.213,0.802,1.2,1.2,0.86,0.9815507069973148,0.9929956908429439,0.9799798814685473,1.0,478,848,valid,valid,valid
Image2,bead0,0.261,0.292,0.692,0.213,0.213,0.802,1.22,1.37,0.86,0.9955452554070163,0.9962627077803693,0.9791199412029805,0.89,949,382,valid,valid,valid
Image2,bead1,0.273,0.275,0.683,0.213,0.213,0.802,1.28,1.29,0.85,0.996190796462506,0.9962891842825999,0.979491799170275,0.99,351,640,valid,valid,valid
Image2,bead2,0.272,0.269,0.67,0.213,0.213,0.802,1.27,1.26,0.84,0.9970621293458428,0.9969960539225203,0.9814184686525876,0.99,285,129,valid,valid,valid
Image2,bead3,0.259,0.264,0.646,0.213,0.213,0.802,1.22,1.24,0.81,0.9956274651023661,0.9936097541602917,0.9744810487046527,0.98,509,706,valid,valid,valid
Image2,bead4,0.257,0.269,0.671,0.213,0.213,0.802,1.21,1.26,0.84,0.9974489469896287,0.9964896441381795,0.9806486800829363,0.95,1085,326,valid,valid,valid
Image2,bead5,0.274,0.271,0.656,0.213,0.213,0.802,1.28,1.27,0.82,0.9975717486334132,0.9964730981330481,0.9808598795944687,0.99,566,1078,valid,valid,valid
Image2,bead6,0.269,0.271,0.685,0.213,0.213,0.802,1.26,1.27,0.85,0.9949253492867425,0.9937649578977347,0.9767470630292702,0.99,655,925,valid,valid,valid
Image2,bead7,0.258,0.25,0.665,0.213,0.213,0.802,1.21,1.18,0.83,0.994049341604275,0.9972187385059101,0.9801568201129549,0.97,177,599,valid,valid,valid
Image2,bead8,0.276,0.267,0.699,0.213,0.213,0.802,1.3,1.25,0.87,0.9932045704702784,0.9964700914943343,0.9750323243367488,0.97,700,467,valid,valid,valid
Image2,bead9,0.252,0.259,0.646,0.213,0.213,0.802,1.18,1.21,0.81,0.9929603796805219,0.9971454109547198,0.9801735351208343,0.97,996,908,valid,valid,valid
Image2,bead10,0.279,0.287,0.693,0.213,0.213,0.802,1.31,1.35,0.86,0.9970712540631081,0.9928132704528462,0.9757271275700873,0.97,190,334,valid,valid,valid
Image2,bead11,0.264,0.26,0.657,0.213,0.213,0.802,1.24,1.22,0.82,0.9926647641567696,0.9951735448055724,0.9802340150737202,0.99,331,283,valid,valid,valid
Image2,bead12,0.264,0.264,0.651,0.213,0.213,0.802,1.24,1.24,0.81,0.9897077077074846,0.9933052835817495,0.9806878343124303,1.0,213,469,valid,valid,valid
Image2,bead13,0.262,0.263,0.655,0.213,0.213,0.802,1.23,1.23,0.82,0.9934886394387498,0.9870634494502846,0.9795321424124436,1.0,1221,980,valid,valid,valid
Image2,bead14,0.262,0.263,0.689,0.213,0.213,0.802,1.23,1.23,0.86,0.9974431243616769,0.9962240645659337,0.9778471755920974,1.0,286,427,valid,valid,valid
Image2,bead15,0.257,0.274,0.648,0.213,0.213,0.802,1.2,1.29,0.81,0.9934840478812654,0.9920850111528281,0.9751171423877952,0.94,372,500,valid,valid,valid
Image2,bead16,0.264,0.257,0.698,0.213,0.213,0.802,1.24,1.2,0.87,0.9922625049585305,0.9908059556359569,0.9691646498539803,0.97,411,536,valid,valid,valid
Image2,bead17,0.261,0.27,0.686,0.213,0.213,0.802,1.22,1.27,0.86,0.9953300609931682,0.9957294397401664,0.978533067145905,0.97,793,1149,valid,valid,valid
Image2,bead18,0.264,0.252,0.679,0.213,0.213,0.802,1.24,1.18,0.85,0.9793313212638085,0.9826467479047816,0.9680505090517502,0.96,628,464,valid,valid,valid
Image2,bead19,0.265,0.257,0.664,0.213,0.213,0.802,1.25,1.21,0.83,0.983489637912265,0.9863263928141628,0.9782162001894862,0.97,347,181,valid,valid,valid
Image2,bead20,0.257,0.265,0.644,0.213,0.213,0.802,1.21,1.24,0.8,0.9955400631821965,0.9945853695637917,0.9811734833064717,0.97,979,240,valid,valid,valid
Image2,bead21,0.264,0.264,0.661,0.213,0.213,0.802,1.24,1.24,0.82,0.9955021690562096,0.9943625409091535,0.9757614637674308,1.0,714,891,valid,valid,valid
Image2,bead22,0.288,0.268,0.666,0.213,0.213,0.802,1.35,1.26,0.83,0.9933300177279778,0.9883490959494182,0.9700519369810788,0.93,370,433,valid,valid,valid
Image2,bead23,0.252,0.255,0.68,0.213,0.213,0.802,1.18,1.2,0.85,0.9956887935364386,0.9938917966933034,0.9780941012900868,0.99,1066,1076,valid,valid,valid
Image2,bead24,0.25,0.258,0.655,0.213,0.213,0.802,1.17,1.21,0.82,0.9933074262146532,0.9906690809921312,0.9800378881995014,0.97,629,188,valid,valid,valid
Image2,bead25,0.273,0.26,0.647,0.213,0.213,0.802,1.28,1.22,0.81,0.9947957509321922,0.9955590756373311,0.9756410121985062,0.95,30,466,valid,valid,valid
Image2,bead26,0.265,0.258,0.633,0.213,0.213,0.802,1.24,1.21,0.79,0.9888779342572216,0.9930940282306778,0.9771122550769354,0.97,244,352,valid,valid,valid
Image3,bead0,0.291,0.279,0.665,0.213,0.213,0.802,1.37,1.31,0.83,0.9966588073260617,0.9940667117068616,0.9806823525812647,0.96,281,1119,valid,valid,valid
Image3,bead1,0.26,0.267,0.669,0.213,0.213,0.802,1.22,1.25,0.83,0.9970246949045247,0.9985129190180903,0.9838249355509543,0.97,1067,1127,valid,valid,valid
Image3,bead2,0.277,0.278,0.658,0.213,0.213,0.802,1.3,1.31,0.82,0.99718749741601,0.9964155150091202,0.9760324057985799,1.0,705,760,valid,valid,valid
Image3,bead3,0.266,0.271,0.636,0.213,0.213,0.802,1.25,1.27,0.79,0.9967887519587048,0.9955704369653319,0.971648498714246,0.98,582,442,valid,valid,valid
Image3,bead4,0.257,0.29,0.669,0.213,0.213,0.802,1.21,1.36,0.83,0.9941016031818836,0.9903619707503603,0.9830656291883328,0.89,912,1135,valid,valid,valid
Image3,bead5,0.275,0.263,0.654,0.213,0.213,0.802,1.29,1.23,0.81,0.9957420209326621,0.9959888559574982,0.9800939809786989,0.95,470,720,valid,valid,valid
Image3,bead6,0.255,0.264,0.659,0.213,0.213,0.802,1.19,1.24,0.82,0.9966782970184169,0.9979279880066828,0.9838270480077334,0.96,1261,1057,valid,valid,valid
Image3,bead7,0.261,0.262,0.644,0.213,0.213,0.802,1.23,1.23,0.8,0.994279475845303,0.9942700341475096,0.9821889386919685,1.0,393,209,valid,valid,valid
Image3,bead8,0.252,0.262,0.623,0.213,0.213,0.802,1.18,1.23,0.78,0.9923675732640925,0.9954057667406594,0.9844696724922575,0.96,856,76,valid,valid,valid
Image3,bead9,0.273,0.279,0.668,0.213,0.213,0.802,1.28,1.31,0.83,0.9943056107753186,0.9967923544025167,0.9817437865333603,0.98,188,632,valid,valid,valid
Image3,bead10,0.257,0.256,0.627,0.213,0.213,0.802,1.21,1.2,0.78,0.993744706517014,0.9973815538770733,0.9742610665979288,1.0,501,762,valid,valid,valid
Image3,bead11,0.257,0.267,0.637,0.213,0.213,0.802,1.21,1.25,0.79,0.9976128616134285,0.9954755982003639,0.9767919107176868,0.96,380,681,valid,valid,valid
Image3,bead12,0.271,0.268,0.641,0.213,0.213,0.802,1.27,1.26,0.8,0.9930217229444502,0.9962039086684208,0.9775368445278177,0.99,322,541,valid,valid,valid
Image3,bead13,0.264,0.25,0.638,0.213,0.213,0.802,1.24,1.17,0.8,0.9920849308283216,0.9945398973752511,0.9714235225719482,0.95,773,154,valid,valid,valid
Image3,bead14,0.273,0.278,0.64,0.213,0.213,0.802,1.28,1.3,0.8,0.9939586067176343,0.9954114896661405,0.9847347529598544,0.98,204,306,valid,valid,valid
Image3,bead15,0.262,0.232,0.636,0.213,0.213,0.802,1.23,1.09,0.79,0.9898735034778466,0.9906211912989384,0.9770221695947128,0.89,133,551,valid,outlier (below lower fence of 0.238µm),valid
